"V1","V2","V3"
22.1789015696955,14.2379400451091,0
20.7167043164492,11.4262782220397,0
23.4567478022002,11.496192230735,0
23.1916776904986,12.1064081318321,0
24.9651448186146,12.8183982913052,0
22.3006484324865,12.5563129587268,0
22.1395394778919,12.9128716770293,0
22.3000593458499,12.936559073308,0
21.5070151922589,12.2958148078284,0
20.6709137264993,12.2065341225104,0
22.3351198843788,13.5899753464218,1
23.9727108051885,11.4079358600329,0
21.6396926499241,13.5584626510229,0
22.2474492984669,12.344488892615,1
22.3349033527842,12.0469687044983,0
21.5841338259104,13.0883007482223,0
21.7636552536109,11.1117529618815,0
22.6805808912855,10.6016936962476,0
21.7308669136886,11.1547363648717,0
23.4201510383736,11.6826095274761,0
21.6284217674438,11.6457474112496,0
20.674532126479,10.1512706338742,0
20.389237106076,11.5025702225537,0
22.3542204980985,12.5798315179618,0
22.9127818178064,12.9813482327632,0
21.3707617079717,12.2825316970181,0
21.6914774649869,11.6625463578845,0
22.063886132014,11.9411491961284,0
22.4798446551446,11.8579036563838,0
21.9302788013422,11.5342346287565,0
20.7380861701789,12.5409599780719,0
20.6812736945083,10.7537706484286,0
22.4655859741156,11.9106235698846,0
23.5792308183121,11.9256252264468,0
21.0298760696366,12.6772322793273,0
23.8123669587781,11.6811273765203,0
21.1799334613719,11.8596842857681,0
22.2819534520861,11.3841323455,0
21.3820702124564,10.994028799923,0
23.718930094835,11.7583175017687,0
21.7771883557067,12.2878684671879,0
23.8194707037582,11.870571228795,0
21.1374918332136,12.1264281073132,0
23.7798998529867,13.4424161097345,1
22.7207275686347,11.6290403259096,0
21.4871062901171,11.1763798962961,0
20.8227020983605,14.2609345839866,0
21.2526871462619,12.3663138475217,0
21.4521241073593,11.8232452185629,0
21.6531265377577,12.6720548515841,0
22.5514038482621,11.8739569749393,0
21.5335415344607,13.535813429149,0
21.8100172491797,11.728519728092,0
20.6557636192701,10.6806775266263,0
24.007865105766,12.1519670263178,0
20.6880797772797,11.3255755328746,0
22.1289856077573,10.4606155997579,0
22.457021123252,13.4587299083684,0
22.5969650431528,12.4922482215717,0
21.157413299703,11.9410287495567,0
21.7054846880133,11.7806380871386,0
21.940562411776,11.800816296844,0
20.0679739353357,13.2023057373817,0
21.0930720221637,12.1523637890694,0
21.5795876734364,11.8456119887866,0
21.8300292104375,11.2476669996761,0
19.0361253100491,11.6563140343272,0
22.9702586346781,14.2627336678631,0
21.888211857585,10.8062586218781,0
21.0126009238055,11.5878471109315,0
22.8023752203324,11.4928429608372,0
21.1471023492925,11.6012556178759,0
23.821326520522,11.1142751867663,0
23.1296012366698,11.3196208588321,0
21.1510503050304,11.6193073113142,0
21.7218024734478,12.5408045582064,0
24.1811197329781,12.4105843548447,0
21.4492722775961,12.822046032639,0
21.3984486312133,11.5427343369991,0
21.3108080896308,11.9812590720741,0
22.1992985737301,12.4158693578627,0
23.2396346240034,12.7991179798995,0
21.4886278192408,12.0660072976328,0
20.6258115179934,11.5866945744816,0
22.3828782648276,11.9816289058055,0
21.5633008074707,12.0983549925085,0
21.9849060638728,12.0671654604265,0
20.2133061674699,10.8789608476946,0
22.2245615284485,12.8911305623749,0
22.7545929721489,12.0781267290456,0
22.1866688238987,12.1743339042608,0
23.2867589471434,12.40193483144,0
22.8453613492812,10.3733077314423,0
21.3289159597246,12.6587791765935,0
20.4195720816333,11.5562310048802,0
22.2172330336515,12.5343569021791,1
21.0368916720193,12.5831327575428,0
21.781697531665,12.4378731086805,0
22.9300537825589,11.3576227133934,0
22.4342162761821,13.5983687510764,1
20.591443994005,10.1070472933585,0
22.4945070428901,12.5368373819477,0
20.4099053295163,11.0948658530394,0
22.6210146425128,11.7963139653488,0
21.4914370034417,13.1015032074131,0
21.4533362926246,12.2402672643464,0
21.9962852346924,12.4325414382922,0
20.9809385823217,12.5848401998917,0
22.5465262191312,13.9690644274422,0
19.8225651503257,11.0113089479372,0
22.3524206903238,12.1670730340445,1
22.4653655848342,11.7925535359776,0
22.6071160674933,11.7048126753649,0
21.4019480350879,10.9262187925401,0
23.5594633976045,12.8510825912343,0
21.9267538386383,13.5129110918692,0
21.9211071022902,11.0576487409811,0
23.372841098637,11.0352140781179,0
22.5684519829982,11.3188920833089,0
21.5733231912991,11.3554931018203,0
23.183913152614,10.7019655585389,0
21.5455986473483,11.2183584597464,0
21.462905617098,11.6016502941787,0
23.1136066295282,13.2568235332483,0
22.5061911830022,13.315729798468,1
19.8886385221591,10.3692387468519,0
22.1433162194548,11.9806623044625,0
20.563678885502,10.3169944550251,0
23.5452132197699,13.130012635372,1
22.3058924048066,11.7545703777972,0
21.9948480028129,10.9901357053517,0
21.071873343956,13.2553557351372,0
23.1733618746235,12.6781743746202,1
20.8024301595003,11.3938397053178,0
21.687949154247,12.3301319886995,0
21.1573714598576,12.0254118100992,0
22.1590868387689,12.646122114317,0
22.7009148089202,10.0893322797801,0
22.7930541032256,12.8984282483733,0
20.499349642993,12.6494410546953,0
21.8667790300754,11.3262295133382,0
21.5847781487943,12.9638758560972,1
22.1478127979951,9.59389284053853,0
19.6099978410904,11.7759223345522,0
23.8869380420275,11.1259280488292,0
23.3172435042808,12.0544656764815,0
22.6941431918728,13.494630949813,0
21.2924426816276,12.8270896495006,0
22.3537384165081,12.9706791466546,1
23.0263752484874,13.7984578424333,0
22.2803318496002,11.6241074905329,0
21.0404544245298,12.1772653983354,0
21.9858550620597,12.1111411970119,0
22.3077367767255,12.3262652687801,1
22.0084462608402,10.9060185391908,0
20.9195756741791,11.7359538027603,0
21.6902775049807,11.2322218952023,0
24.2160084136897,12.9112044195384,0
21.9412202935601,10.8138337660048,0
21.0509679478091,11.6031726485794,0
23.0393569862156,14.4631096781208,0
21.2274297288534,11.254601581385,0
23.2429893587434,12.5569101854841,0
22.3973067059066,11.5253276750782,0
22.634780865273,13.3472148065459,0
22.9713823271078,11.8423156491268,0
23.0749006201598,12.1684865706884,0
20.8641279351553,10.8864482659354,0
21.6936694600449,12.5824389665509,0
20.8820759686005,11.6565169678874,0
22.3337900246262,12.7298159664812,0
21.2047707955006,13.4321074831306,0
21.5339641770334,13.1778681300979,1
22.3470273031352,12.0654861620027,1
21.8651980854602,10.8828379024209,0
22.5731600734235,11.3394094234149,0
22.2893063705511,12.0795501187085,0
23.163181005541,10.6266221162291,0
20.2667149117224,11.0522509107657,0
22.8950935616873,11.8173670992817,0
22.3671143540338,13.5142477958312,0
22.950122212366,12.4855048575336,0
22.5698260145339,12.3525581960471,0
22.1417036588794,12.9070749558262,1
22.4169088995434,11.418738802319,0
21.1241476644708,13.11438055682,0
21.9992256079052,12.9853289973234,0
22.32438619972,11.0400220423418,0
20.3387140930677,11.5401080568065,0
22.1690954682743,11.0372516630488,0
20.8603159270975,11.3330897908824,0
23.5877381110027,11.5089196622056,0
21.5721186498868,9.7980585084963,0
22.1143736749516,10.2847580947046,0
22.3367069689107,11.2523683015865,0
21.8532465669371,11.6997258626223,0
20.9001097249595,12.0174027475411,0
22.1537668317858,11.3846061440397,0
21.5483286511732,14.6613941005145,0
22.421007584456,12.9567812114415,0
23.6894413234376,14.2444575218761,0
22.1412479563886,11.5920803051341,0
19.6902541640046,11.8839087779394,0
22.9995208725252,13.3501748159032,0
23.4523265703208,11.2993523594235,0
20.21266045137,10.4106443330229,0
22.2393893152049,12.018643431294,0
23.3432062367544,12.9971781544944,0
22.1532210907936,10.4926882855346,0
22.3056100780268,12.250878378498,0
21.8065641484611,11.9168112969407,0
22.5212491572829,12.0497706711137,1
22.1242319653928,12.6190228874097,0
22.9577324672958,12.5177084600095,0
21.8721646128762,12.1026994190493,0
21.4569870112563,11.3379266016309,0
21.316529716957,11.6957693952289,0
21.077887145685,10.2604673457604,0
22.5534716740316,12.1896188665681,0
22.9112722418946,13.0541952761511,0
21.7214844648462,10.5918268432172,0
23.1208568958763,11.9174848864285,0
21.7485007154211,11.1222575505285,0
22.9043699349778,11.4518699356315,0
20.96963831495,12.6096692929158,0
22.515324543698,11.3464595739011,0
22.7436024506528,12.276887374714,0
22.4724323880807,9.87261286224746,0
20.05265284336,11.3353794612355,0
21.9345906385464,13.1868095572256,0
21.723380089139,12.2748240747695,0
23.2334735959038,11.6183988027458,0
21.7673926847001,10.5421444712342,0
22.9363975672235,13.900390596617,0
23.4034336763472,11.4474278889511,0
22.733017745896,13.4018535042428,0
22.444127930184,12.9702246200988,0
20.5191419718941,11.7000067238727,0
22.1432254128182,12.5309381438191,1
22.2801383292826,13.5108300972034,1
22.6493739291968,11.6844481015892,0
21.1110164182459,13.2210530651535,0
21.4526931456036,11.1689179079134,0
21.5744895546916,11.277362800168,0
22.5290494306892,11.8300969490139,0
21.8965662776314,11.6983321913669,0
22.3444629012812,12.1399220616345,0
19.8671283983114,11.8282676861122,0
21.3662747251715,10.8629390197772,0
21.6594783887604,10.4762353850073,0
22.085516321772,12.5412496076999,0
22.8667955056136,11.8111831655592,0
22.5059573121706,10.8006422129016,0
21.9033690914418,11.2204820127422,0
21.2371025669247,12.4982637844978,0
22.0787398461933,10.9171417998338,0
21.7037887061558,11.6487969871594,0
21.6969235849964,12.4925491710038,0
22.1751611685686,13.2771782805322,0
23.8009496256526,12.9874659280413,0
21.7298043683999,11.5359850828842,0
21.1205419240748,9.77312770111086,0
21.5668746493885,13.06840572204,0
21.7279372842876,12.8549087879806,0
22.170135074751,11.1056503726239,0
21.2894112810932,10.9444994285284,0
22.257417464304,11.2039780387656,0
21.6625250975658,12.9789544963048,0
21.1404870445039,11.1821149402968,0
22.6191971287797,11.0452593369339,0
24.6603393344627,14.2932459580991,0
21.6725808496893,12.4107518383294,0
